CASEID,YEAR
 71677,1998
 71678,1998
 71679,1998
 71680,1998
 71681,1998
 71682,1998
 71683,1998
 71684,1998
 71685,1998
 71686,1998
 71687,1998
 71688,1998
 71689,1998
 71690,1998
 71691,1998
 71692,1998
 71693,1998
 71694,1998
 71695,1998
 71696,1998
 71697,1998
 71698,1998
 71699,1998
 71700,1998
 71701,1998
 71702,1998
 71703,1998
 71704,1998
 71705,1998
 71706,1998
 71707,1998
 71708,1998
 71709,1998
 71710,1998
 71711,1998
 71712,1998
 71713,1998
 71714,1998
 71715,1998
 71716,1998
 71717,1998
 71718,1998
 71719,1998
 71720,1998
 71721,1998
 71722,1998
 71723,1998
 71724,1998
 71725,1998
 71726,1998
 71727,1998
 71728,1998
 71729,1998
 71730,1998
 71731,1998
 71732,1998
 71733,1998
 71734,1998
 71735,1998
 71736,1998
 71737,1998
 71738,1998
 71739,1998
 71740,1998
 71741,1998
 71742,1998
 71743,1998
 71744,1998
 71745,1998
 71746,1998
 71747,1998
 71748,1998
 71749,1998
 71750,1998
 71751,1998
 71752,1998
 71753,1998
 71754,1998
 71755,1998
 71756,1998
 71757,1998
 71758,1998
 71759,1998
 71760,1998
 71761,1998
 71762,1998
 71763,1998
 71764,1998
 71765,1998
 71766,1998
 71767,1998
 71768,1998
 71769,1998
 71770,1998
 71771,1998
 71772,1998
 71773,1998
 71774,1998
 71775,1998
 71776,1998
 71777,1998
 71778,1998
 71779,1998
 71780,1998
 71781,1998
 71782,1998
 71783,1998
 71784,1998
 71785,1998
 71786,1998
 71787,1998
 71788,1998
 71789,1998
 71790,1998
 71791,1998
 71792,1998
 71793,1998
 71794,1998
 71795,1998
 71796,1998
 71797,1998
 71798,1998
 71799,1998
 71800,1998
 71801,1998
 71802,1998
 71803,1998
 71804,1998
 71805,1998
 71806,1998
 71807,1998
 71808,1998
 71809,1998
 71810,1998
 71811,1998
 71812,1998
 71813,1998
 71814,1998
 71815,1998
 71816,1998
 71817,1998
 71818,1998
 71819,1998
 71820,1998
 71821,1998
 71822,1998
 71823,1998
 71824,1998
 71825,1998
 71826,1998
 71827,1998
 71828,1998
 71829,1998
 71830,1998
 71831,1998
 71832,1998
 71833,1998
 71834,1998
 71835,1998
 71836,1998
 71837,1998
 71838,1998
 71839,1998
 71840,1998
 71841,1998
 71842,1998
 71843,1998
 71844,1998
 71845,1998
 71846,1998
 71847,1998
 71848,1998
 71849,1998
 71850,1998
 71851,1998
 71852,1998
 71853,1998
 71854,1998
 71855,1998
 71856,1998
 71857,1998
 71858,1998
 71859,1998
 71860,1998
 71861,1998
 71862,1998
 71863,1998
 71864,1998
 71865,1998
 71866,1998
 71867,1998
 71868,1998
 71869,1998
 71870,1998
 71871,1998
 71872,1998
 71873,1998
 71874,1998
 71875,1998
 71876,1998
 71877,1998
 71878,1998
 71879,1998
 71880,1998
 71881,1998
 71882,1998
 71883,1998
 71884,1998
 71885,1998
 71886,1998
 71887,1998
 71888,1998
 71889,1998
 71890,1998
 71891,1998
 71892,1998
 71893,1998
 71894,1998
 71895,1998
 71896,1998
 71897,1998
 71898,1998
 71899,1998
 71900,1998
 71901,1998
 71902,1998
 71903,1998
 71904,1998
 71905,1998
 71906,1998
 71907,1998
 71908,1998
 71909,1998
 71910,1998
 71911,1998
 71912,1998
 71913,1998
 71914,1998
 71915,1998
 71916,1998
 71917,1998
 71918,1998
 71919,1998
 71920,1998
 71921,1998
 71922,1998
 71923,1998
 71924,1998
 71925,1998
 71926,1998
 71927,1998
 71928,1998
 71929,1998
 71930,1998
 71931,1998
 71932,1998
 71933,1998
 71934,1998
 71935,1998
 71936,1998
 71937,1998
 71938,1998
 71939,1998
 71940,1998
 71941,1998
 71942,1998
 71943,1998
 71944,1998
 71945,1998
 71946,1998
 71947,1998
 71948,1998
 71949,1998
 71950,1998
 71951,1998
 71952,1998
 71953,1998
 71954,1998
 71955,1998
 71956,1998
 71957,1998
 71958,1998
 71959,1998
 71960,1998
 71961,1998
 71962,1998
 71963,1998
 71964,1998
 71965,1998
 71966,1998
 71967,1998
 71968,1998
 71969,1998
 71970,1998
 71971,1998
 71972,1998
 71973,1998
 71974,1998
 71975,1998
 71976,1998
 71977,1998
 71978,1998
 71979,1998
 71980,1998
 71981,1998
 71982,1998
 71983,1998
 71984,1998
 71985,1998
 71986,1998
 71987,1998
 71988,1998
 71989,1998
 71990,1998
 71991,1998
 71992,1998
 71993,1998
 71994,1998
 71995,1998
 71996,1998
 71997,1998
 71998,1998
 71999,1998
 72000,1998
 72001,1998
 72002,1998
 72003,1998
 72004,1998
 72005,1998
 72006,1998
 72007,1998
 72008,1998
 72009,1998
 72010,1998
 72011,1998
 72012,1998
 72013,1998
 72014,1998
 72015,1998
 72016,1998
 72017,1998
 72018,1998
 72019,1998
 72020,1998
 72021,1998
 72022,1998
 72023,1998
 72024,1998
 72025,1998
 72026,1998
 72027,1998
 72028,1998
 72029,1998
 72030,1998
 72031,1998
 72032,1998
 72033,1998
 72034,1998
 72035,1998
 72036,1998
 72037,1998
 72038,1998
 72039,1998
 72040,1998
 72041,1998
 72042,1998
 72043,1998
 72044,1998
 72045,1998
 72046,1998
 72047,1998
 72048,1998
 72049,1998
 72050,1998
 72051,1998
 72052,1998
 72053,1998
 72054,1998
 72055,1998
 72056,1998
 72057,1998
 72058,1998
 72059,1998
 72060,1998
 72061,1998
 72062,1998
 72063,1998
 72064,1998
 72065,1998
 72066,1998
 72067,1998
 72068,1998
 72069,1998
 72070,1998
 72071,1998
 72072,1998
 72073,1998
 72074,1998
 72075,1998
 72076,1998
 72077,1998
 72078,1998
 72079,1998
 72080,1998
 72081,1998
 72082,1998
 72083,1998
 72084,1998
 72085,1998
 72086,1998
 72087,1998
 72088,1998
 72089,1998
 72090,1998
 72091,1998
 72092,1998
 72093,1998
 72094,1998
 72095,1998
 72096,1998
 72097,1998
 72098,1998
 72099,1998
 72100,1998
 72101,1998
 72102,1998
 72103,1998
 72104,1998
 72105,1998
 72106,1998
 72107,1998
 72108,1998
 72109,1998
 72110,1998
 72111,1998
 72112,1998
 72113,1998
 72114,1998
 72115,1998
 72116,1998
 72117,1998
 72118,1998
 72119,1998
 72120,1998
 72121,1998
 72122,1998
 72123,1998
 72124,1998
 72125,1998
 72126,1998
 72127,1998
 72128,1998
 72129,1998
 72130,1998
 72131,1998
 72132,1998
 72133,1998
 72134,1998
 72135,1998
 72136,1998
 72137,1998
 72138,1998
 72139,1998
 72140,1998
 72141,1998
 72142,1998
 72143,1998
 72144,1998
 72145,1998
 72146,1998
 72147,1998
 72148,1998
 72149,1998
 72150,1998
 72151,1998
 72152,1998
 72153,1998
 72154,1998
 72155,1998
 72156,1998
 72157,1998
 72158,1998
 72159,1998
 72160,1998
 72161,1998
 72162,1998
 72163,1998
 72164,1998
 72165,1998
 72166,1998
 72167,1998
 72168,1998
 72169,1998
 72170,1998
 72171,1998
 72172,1998
 72173,1998
 72174,1998
 72175,1998
 72176,1998
 72177,1998
 72178,1998
 72179,1998
 72180,1998
 72181,1998
 72182,1998
 72183,1998
 72184,1998
 72185,1998
 72186,1998
 72187,1998
 72188,1998
 72189,1998
 72190,1998
 72191,1998
 72192,1998
 72193,1998
 72194,1998
 72195,1998
 72196,1998
 72197,1998
 72198,1998
 72199,1998
 72200,1998
 72201,1998
 72202,1998
 72203,1998
 72204,1998
 72205,1998
 72206,1998
 72207,1998
 72208,1998
 72209,1998
 72210,1998
 72211,1998
 72212,1998
 72213,1998
 72214,1998
 72215,1998
 72216,1998
 72217,1998
 72218,1998
 72219,1998
 72220,1998
 72221,1998
 72222,1998
 72223,1998
 72224,1998
 72225,1998
 72226,1998
 72227,1998
 72228,1998
 72229,1998
 72230,1998
 72231,1998
 72232,1998
 72233,1998
 72234,1998
 72235,1998
 72236,1998
 72237,1998
 72238,1998
 72239,1998
 72240,1998
 72241,1998
 72242,1998
 72243,1998
 72244,1998
 72245,1998
 72246,1998
 72247,1998
 72248,1998
 72249,1998
 72250,1998
 72251,1998
 72252,1998
 72253,1998
 72254,1998
 72255,1998
 72256,1998
 72257,1998
 72258,1998
 72259,1998
 72260,1998
 72261,1998
 72262,1998
 72263,1998
 72264,1998
 72265,1998
 72266,1998
 72267,1998
 72268,1998
 72269,1998
 72270,1998
 72271,1998
 72272,1998
 72273,1998
 72274,1998
 72275,1998
 72276,1998
 72277,1998
 72278,1998
 72279,1998
 72280,1998
 72281,1998
 72282,1998
 72283,1998
 72284,1998
 72285,1998
 72286,1998
 72287,1998
 72288,1998
 72289,1998
 72290,1998
 72291,1998
 72292,1998
 72293,1998
 72294,1998
 72295,1998
 72296,1998
 72297,1998
 72298,1998
 72299,1998
 72300,1998
 72301,1998
 72302,1998
 72303,1998
 72304,1998
 72305,1998
 72306,1998
 72307,1998
 72308,1998
 72309,1998
 72310,1998
 72311,1998
 72312,1998
 72313,1998
 72314,1998
 72315,1998
 72316,1998
 72317,1998
 72318,1998
 72319,1998
 72320,1998
 72321,1998
 72322,1998
 72323,1998
 72324,1998
 72325,1998
 72326,1998
 72327,1998
 72328,1998
 72329,1998
 72330,1998
 72331,1998
 72332,1998
 72333,1998
 72334,1998
 72335,1998
 72336,1998
 72337,1998
 72338,1998
 72339,1998
 72340,1998
 72341,1998
 72342,1998
 72343,1998
 72344,1998
 72345,1998
 72346,1998
 72347,1998
 72348,1998
 72349,1998
 72350,1998
 72351,1998
 72352,1998
 72353,1998
 72354,1998
 72355,1998
 72356,1998
 72357,1998
 72358,1998
 72359,1998
 72360,1998
 72361,1998
 72362,1998
 72363,1998
 72364,1998
 72365,1998
 72366,1998
 72367,1998
 72368,1998
 72369,1998
 72370,1998
 72371,1998
 72372,1998
 72373,1998
 72374,1998
 72375,1998
 72376,1998
 72377,1998
 72378,1998
 72379,1998
 72380,1998
 72381,1998
 72382,1998
 72383,1998
 72384,1998
 72385,1998
 72386,1998
 72387,1998
 72388,1998
 72389,1998
 72390,1998
 72391,1998
 72392,1998
 72393,1998
 72394,1998
 72395,1998
 72396,1998
 72397,1998
 72398,1998
 72399,1998
 72400,1998
 72401,1998
 72402,1998
 72403,1998
 72404,1998
 72405,1998
 72406,1998
 72407,1998
 72408,1998
 72409,1998
 72410,1998
 72411,1998
 72412,1998
 72413,1998
 72414,1998
 72415,1998
 72416,1998
 72417,1998
 72418,1998
 72419,1998
 72420,1998
 72421,1998
 72422,1998
 72423,1998
 72424,1998
 72425,1998
 72426,1998
 72427,1998
 72428,1998
 72429,1998
 72430,1998
 72431,1998
 72432,1998
 72433,1998
 72434,1998
 72435,1998
 72436,1998
 72437,1998
 72438,1998
 72439,1998
 72440,1998
 72441,1998
 72442,1998
 72443,1998
 72444,1998
 72445,1998
 72446,1998
 72447,1998
 72448,1998
 72449,1998
 72450,1998
 72451,1998
 72452,1998
 72453,1998
 72454,1998
 72455,1998
 72456,1998
 72457,1998
 72458,1998
 72459,1998
 72460,1998
 72461,1998
 72462,1998
 72463,1998
 72464,1998
 72465,1998
 72466,1998
 72467,1998
 72468,1998
 72469,1998
 72470,1998
 72471,1998
 72472,1998
 72473,1998
 72474,1998
 72475,1998
 72476,1998
 72477,1998
 72478,1998
 72479,1998
 72480,1998
 72481,1998
 72482,1998
 72483,1998
 72484,1998
 72485,1998
 72486,1998
 72487,1998
 72488,1998
 72489,1998
 72490,1998
 72491,1998
 72492,1998
 72493,1998
 72494,1998
 72495,1998
 72496,1998
 72497,1998
 72498,1998
 72499,1998
 72500,1998
 72501,1998
 72502,1998
 72503,1998
 72504,1998
 72505,1998
 72506,1998
 72507,1998
 72508,1998
 72509,1998
 72510,1998
 72511,1998
 72512,1998
 72513,1998
 72514,1998
 72515,1998
 72516,1998
 72517,1998
 72518,1998
 72519,1998
 72520,1998
 72521,1998
 72522,1998
 72523,1998
 72524,1998
 72525,1998
 72526,1998
 72527,1998
 72528,1998
 72529,1998
 72530,1998
 72531,1998
 72532,1998
 72533,1998
 72534,1998
 72535,1998
 72536,1998
 72537,1998
 72538,1998
 72539,1998
 72540,1998
 72541,1998
 72542,1998
 72543,1998
 72544,1998
 72545,1998
 72546,1998
 72547,1998
 72548,1998
 72549,1998
 72550,1998
 72551,1998
 72552,1998
 72553,1998
 72554,1998
 72555,1998
 72556,1998
 72557,1998
 72558,1998
 72559,1998
 72560,1998
 72561,1998
 72562,1998
 72563,1998
 72564,1998
 72565,1998
 72566,1998
 72567,1998
 72568,1998
 72569,1998
 72570,1998
 72571,1998
 72572,1998
 72573,1998
 72574,1998
 72575,1998
 72576,1998
 72577,1998
 72578,1998
 72579,1998
 72580,1998
 72581,1998
 72582,1998
 72583,1998
 72584,1998
 72585,1998
 72586,1998
 72587,1998
 72588,1998
 72589,1998
 72590,1998
 72591,1998
 72592,1998
 72593,1998
 72594,1998
 72595,1998
 72596,1998
 72597,1998
 72598,1998
 72599,1998
 72600,1998
 72601,1998
 72602,1998
 72603,1998
 72604,1998
 72605,1998
 72606,1998
 72607,1998
 72608,1998
 72609,1998
 72610,1998
 72611,1998
 72612,1998
 72613,1998
 72614,1998
 72615,1998
 72616,1998
 72617,1998
 72618,1998
 72619,1998
 72620,1998
 72621,1998
 72622,1998
 72623,1998
 72624,1998
 72625,1998
 72626,1998
 72627,1998
 72628,1998
 72629,1998
 72630,1998
 72631,1998
 72632,1998
 72633,1998
 72634,1998
 72635,1998
 72636,1998
 72637,1998
 72638,1998
 72639,1998
 72640,1998
 72641,1998
 72642,1998
 72643,1998
 72644,1998
 72645,1998
 72646,1998
 72647,1998
 72648,1998
 72649,1998
 72650,1998
 72651,1998
 72652,1998
 72653,1998
 72654,1998
 72655,1998
 72656,1998
 72657,1998
 72658,1998
 72659,1998
 72660,1998
 72661,1998
 72662,1998
 72663,1998
 72664,1998
 72665,1998
 72666,1998
 72667,1998
 72668,1998
 72669,1998
 72670,1998
 72671,1998
 72672,1998
 72673,1998
 72674,1998
 72675,1998
 72676,1998
 72677,1998
 72678,1998
 72679,1998
 72680,1998
 72681,1998
 72682,1998
 72683,1998
 72684,1998
 72685,1998
 72686,1998
 72687,1998
 72688,1998
 72689,1998
 72690,1998
 72691,1998
 72692,1998
 72693,1998
 72694,1998
 72695,1998
 72696,1998
 72697,1998
 72698,1998
 72699,1998
 72700,1998
 72701,1998
 72702,1998
 72703,1998
 72704,1998
 72705,1998
 72706,1998
 72707,1998
 72708,1998
 72709,1998
 72710,1998
 72711,1998
 72712,1998
 72713,1998
 72714,1998
 72715,1998
 72716,1998
 72717,1998
 72718,1998
 72719,1998
 72720,1998
 72721,1998
 72722,1998
 72723,1998
 72724,1998
 72725,1998
 72726,1998
 72727,1998
 72728,1998
 72729,1998
 72730,1998
 72731,1998
 72732,1998
 72733,1998
 72734,1998
 72735,1998
 72736,1998
 72737,1998
 72738,1998
 72739,1998
 72740,1998
 72741,1998
 72742,1998
 72743,1998
 72744,1998
 72745,1998
 72746,1998
 72747,1998
 72748,1998
 72749,1998
 72750,1998
 72751,1998
 72752,1998
 72753,1998
 72754,1998
 72755,1998
 72756,1998
 72757,1998
 72758,1998
 72759,1998
 72760,1998
 72761,1998
 72762,1998
 72763,1998
 72764,1998
 72765,1998
 72766,1998
 72767,1998
 72768,1998
 72769,1998
 72770,1998
 72771,1998
 72772,1998
 72773,1998
 72774,1998
 72775,1998
 72776,1998
 72777,1998
 72778,1998
 72779,1998
 72780,1998
 72781,1998
 72782,1998
 72783,1998
 72784,1998
 72785,1998
 72786,1998
 72787,1998
 72788,1998
 72789,1998
 72790,1998
 72791,1998
 72792,1998
 72793,1998
 72794,1998
 72795,1998
 72796,1998
 72797,1998
 72798,1998
 72799,1998
 72800,1998
 72801,1998
 72802,1998
 72803,1998
 72804,1998
 72805,1998
 72806,1998
 72807,1998
 72808,1998
 72809,1998
 72810,1998
 72811,1998
 72812,1998
 72813,1998
 72814,1998
 72815,1998
 72816,1998
 72817,1998
 72818,1998
 72819,1998
 72820,1998
 72821,1998
 72822,1998
 72823,1998
 72824,1998
 72825,1998
 72826,1998
 72827,1998
 72828,1998
 72829,1998
 72830,1998
 72831,1998
 72832,1998
 72833,1998
 72834,1998
 72835,1998
 72836,1998
 72837,1998
 72838,1998
 72839,1998
 72840,1998
 72841,1998
 72842,1998
 72843,1998
 72844,1998
 72845,1998
 72846,1998
 72847,1998
 72848,1998
 72849,1998
 72850,1998
 72851,1998
 72852,1998
 72853,1998
 72854,1998
 72855,1998
 72856,1998
 72857,1998
 72858,1998
 72859,1998
 72860,1998
 72861,1998
 72862,1998
 72863,1998
 72864,1998
 72865,1998
 72866,1998
 72867,1998
 72868,1998
 72869,1998
 72870,1998
 72871,1998
 72872,1998
 72873,1998
 72874,1998
 72875,1998
 72876,1998
 72877,1998
 72878,1998
 72879,1998
 72880,1998
 72881,1998
 72882,1998
 72883,1998
 72884,1998
 72885,1998
 72886,1998
 72887,1998
 72888,1998
 72889,1998
 72890,1998
 72891,1998
 72892,1998
 72893,1998
 72894,1998
 72895,1998
 72896,1998
 72897,1998
 72898,1998
 72899,1998
 72900,1998
 72901,1998
 72902,1998
 72903,1998
 72904,1998
 72905,1998
 72906,1998
 72907,1998
 72908,1998
 72909,1998
 72910,1998
 72911,1998
 72912,1998
 72913,1998
 72914,1998
 72915,1998
 72916,1998
 72917,1998
 72918,1998
 72919,1998
 72920,1998
 72921,1998
 72922,1998
 72923,1998
 72924,1998
 72925,1998
 72926,1998
 72927,1998
 72928,1998
 72929,1998
 72930,1998
 72931,1998
 72932,1998
 72933,1998
 72934,1998
 72935,1998
 72936,1998
 72937,1998
 72938,1998
 72939,1998
 72940,1998
 72941,1998
 72942,1998
 72943,1998
 72944,1998
 72945,1998
 72946,1998
 72947,1998
 72948,1998
 72949,1998
 72950,1998
 72951,1998
 72952,1998
 72953,1998
 72954,1998
 72955,1998
 72956,1998
 72957,1998
 72958,1998
 72959,1998
 72960,1998
 72961,1998
 72962,1998
 72963,1998
 72964,1998
 72965,1998
 72966,1998
 72967,1998
 72968,1998
 72969,1998
 72970,1998
 72971,1998
 72972,1998
 72973,1998
 72974,1998
 72975,1998
 72976,1998
 72977,1998
 72978,1998
 72979,1998
 72980,1998
 72981,1998
 72982,1998
 72983,1998
 72984,1998
 72985,1998
 72986,1998
 72987,1998
 72988,1998
 72989,1998
 72990,1998
 72991,1998
 72992,1998
 72993,1998
 72994,1998
 72995,1998
 72996,1998
 72997,1998
 72998,1998
 72999,1998
 73000,1998
 73001,1998
 73002,1998
 73003,1998
 73004,1998
 73005,1998
 73006,1998
 73007,1998
 73008,1998
 73009,1998
 73010,1998
 73011,1998
 73012,1998
 73013,1998
 73014,1998
 73015,1998
 73016,1998
 73017,1998
 73018,1998
 73019,1998
 73020,1998
 73021,1998
 73022,1998
 73023,1998
 73024,1998
 73025,1998
 73026,1998
 73027,1998
 73028,1998
 73029,1998
 73030,1998
 73031,1998
 73032,1998
 73033,1998
 73034,1998
 73035,1998
 73036,1998
 73037,1998
 73038,1998
 73039,1998
 73040,1998
 73041,1998
 73042,1998
 73043,1998
 73044,1998
 73045,1998
 73046,1998
 73047,1998
 73048,1998
 73049,1998
 73050,1998
 73051,1998
 73052,1998
 73053,1998
 73054,1998
 73055,1998
 73056,1998
 73057,1998
 73058,1998
 73059,1998
 73060,1998
 73061,1998
 73062,1998
 73063,1998
 73064,1998
 73065,1998
 73066,1998
 73067,1998
 73068,1998
 73069,1998
 73070,1998
 73071,1998
 73072,1998
 73073,1998
 73074,1998
 73075,1998
 73076,1998
 73077,1998
 73078,1998
 73079,1998
 73080,1998
 73081,1998
 73082,1998
 73083,1998
 73084,1998
 73085,1998
 73086,1998
 73087,1998
 73088,1998
 73089,1998
 73090,1998
 73091,1998
 73092,1998
 73093,1998
 73094,1998
 73095,1998
 73096,1998
 73097,1998
 73098,1998
 73099,1998
 73100,1998
 73101,1998
 73102,1998
 73103,1998
 73104,1998
 73105,1998
 73106,1998
 73107,1998
 73108,1998
 73109,1998
 73110,1998
 73111,1998
 73112,1998
 73113,1998
 73114,1998
 73115,1998
 73116,1998
 73117,1998
 73118,1998
 73119,1998
 73120,1998
 73121,1998
 73122,1998
 73123,1998
 73124,1998
 73125,1998
 73126,1998
 73127,1998
 73128,1998
 73129,1998
 73130,1998
 73131,1998
 73132,1998
 73133,1998
 73134,1998
 73135,1998
 73136,1998
 73137,1998
 73138,1998
 73139,1998
 73140,1998
